creative_name,creative_id,public_storage_url,video_public_storage_url,from_date,last_date,impressions,clicks,parsed_cost,cost,CTR,CPM,CPC,engajamentoneural,cognitivedemand,focus
500mb,120213374854510409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213374854510409_120213374854510409_facebook_9.jpeg,,19/07/2024,26/08/2024,433082,1397.0,3749.1,"R$ 3.749,10",0.0032257170697466,8.656790169067289,2.683679312813171,80.93529412938885,90.93517025244692,54.24645185254534
meta,23853506368000408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853506368000408_23853506368000408_facebook_9.jpeg,,16/01/2023,12/05/2023,432734,1174.0,3747.4,"R$ 3.747,40",0.002712983033457,8.659823355687328,3.191993185689949,64.07130031486652,59.87902436641351,12.084599260981111
facebook,120211794124990197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120211794124990197_120211794124990197_facebook_9.jpeg,,18/04/2024,30/04/2024,432713,2159.0,3745.49,"R$ 3.745,49",0.0049894502822887,8.655829614548212,1.7348263084761462,72.7492660298847,42.8981147035963,58.95298723217527
meta,23855828606920408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855828606920408_23855828606920408_facebook_9.jpeg,,08/06/2023,27/07/2023,431934,2930.0,3742.95,"R$ 3.742,95",0.0067834437668717,8.665560016113574,1.2774573378839589,69.81878321327686,72.75100906278115,8.554277790648545
kv-custo-beneficio-bbb,120246549553460197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246549553460197_120246549553460197_facebook_9.jpeg,,02/02/2026,10/02/2026,431536,3266.0,3740.57,"R$ 3.740,57",0.0075683141151607,8.668036965629751,1.1453061849357011,81.65606383954857,77.74127175249026,11.027139934643191
,120235704283620726,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/2137198847098983_120235704283620726_120235704283620726_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/2137198847098983_120235704283620726_120235704283620726_facebook_9.mp4,29/11/2025,01/12/2025,431465,264.0,3735.15,"R$ 3.735,15",0.0006118688653772,8.65690148679499,14.148295454545456,48.407084717418584,48.71978217152196,61.1228429015589
meta,23853539937390408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853539937390408_23853539937390408_facebook_9.jpeg,,17/01/2023,13/06/2023,431220,3235.0,3734.46,"R$ 3.734,46",0.0075019711516163,8.66021984138027,1.1543925811437403,85.88661178791324,89.74116668592423,13.013470018352734
facebook,120215232624270197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215232624270197_120215232624270197_facebook_9.jpeg,,22/08/2024,03/09/2024,431154,1421.0,3721.07,"R$ 3.721,07",0.0032958061388738,8.630489337916382,2.6186277269528504,73.51863625907735,43.513874923341845,32.704895747985496
movers,120233415509540409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120233415509540409_120233415509540409_facebook_9.jpeg,,01/08/2025,09/08/2025,430826,398.0,3718.15,"R$ 3.718,15",0.000923806826886,8.630282294940416,9.34208542713568,81.77845146571589,89.72148166036031,7.844624143057799
step-1-v2,120236518463610379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120236518463610379_120236518463610379_facebook_9.jpeg,,04/12/2025,10/02/2026,430642,4794.0,3717.56,"R$ 3.717,56",0.0111322165511027,8.632599699982816,0.7754609929078015,86.69277957770632,63.12838510936225,14.95846594783985
choice-bundle,120218130104420197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120218130104420197_120218130104420197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120218130104420197_120218130104420197_facebook_9.mp4,10/12/2024,04/02/2025,430555,12631.0,3712.94,"R$ 3.712,94",0.0293365539826503,8.623613707888657,0.2939545562504948,75.35214426396558,73.67000533123806,11.330616193829789
bf-hero,120241509874610197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120241509874610197_120241509874610197_facebook_9.jpeg,,04/11/2025,04/12/2025,429125,4291.0,3712.75,"R$ 3.712,75",0.0099994174191669,8.65190795222837,0.8652412025168958,82.96983379896241,72.04453809390489,8.79182644998484
oferta,120217770868500370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120217770868500370_120217770868500370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120217770868500370_120217770868500370_facebook_9.mp4,30/10/2024,10/01/2025,428895,5093.0,3705.91,"R$ 3.705,91",0.0118747012672099,8.6405996805745,0.7276477518162183,64.08656502419294,72.35370531102988,22.62016303976958
facebook,120204056304200197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120204056304200197_120204056304200197_facebook_9.jpeg,,02/12/2023,22/01/2024,428490,2819.0,3703.84,"R$ 3.703,84",0.0065789166608322,8.643935681112744,1.313884356154665,68.72749825381301,50.74155644536742,25.05874286747216
facebook,120208790653080197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208790653080197_120208790653080197_facebook_9.jpeg,,20/02/2024,03/04/2024,428114,1425.0,3696.9,"R$ 3.696,90",0.003328552675222,8.63531676142336,2.594315789473684,78.09699278869307,70.50034828302418,8.118816911538328
recarga-premiada,120234979706540370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120234979706540370_120234979706540370_facebook_9.jpeg,,11/07/2025,31/07/2025,427794,2402.0,3693.61,"R$ 3.693,61",0.0056148520082095,8.634085564547423,1.5377227310574522,86.94666972525076,74.75972891373385,8.461338708022016
hero,120227596859450409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120227596859450409_120227596859450409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120227596859450409_120227596859450409_facebook_9.mp4,07/05/2025,27/05/2025,427699,361.0,3692.0,"R$ 3.692,00",0.0008440515409201,8.632239027914492,10.227146814404431,70.205268358505,60.22144286385129,40.02907244194642
flash-oferta-conexao-kv3,120225032418150197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120225032418150197_120225032418150197_facebook_9.jpeg,,03/04/2025,13/04/2025,426787,2135.0,3671.89,"R$ 3.671,89",0.005002495389972,8.603565713107475,1.719854800936768,73.80082616719817,76.64928304173465,7.829467762425413
flash-chip-kv1,120225009459460197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120225009459460197_120225009459460197_facebook_9.jpeg,,03/04/2025,19/04/2025,426747,4253.0,3670.94,"R$ 3.670,94",0.00996609232168,8.602146002198024,0.8631413120150482,80.17378227038901,72.93657153220266,8.726241966509175
facebook,120201427080100197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120201427080100197_120201427080100197_facebook_9.jpeg,,06/10/2023,01/11/2023,425620,1622.0,3670.86,"R$ 3.670,86",0.0038109111413937,8.6247356797143,2.2631689272503084,70.58694084937741,65.27279475026823,10.70545598074688
all-type,23859089339370408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23859089339370408_23859089339370408_facebook_9.jpeg,,29/08/2023,23/10/2023,425266,1279.0,3668.03,"R$ 3.668,03",0.0030075294051252,8.625260425239734,2.8678889757623143,44.62458379428228,84.16474058598834,14.66336039249967
nao-cliente-app,120220329740510370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120220329740510370_120220329740510370_facebook_9.jpeg,,01/02/2025,18/02/2025,425042,4082.0,3666.74,"R$ 3.666,74",0.0096037568052098,8.626771001453974,0.8982704556589907,78.6196884018631,82.19395611995526,9.4410490637147
facebook,120213574013440197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120213574013440197_120213574013440197_facebook_9.jpeg,,04/06/2024,24/07/2024,424856,1511.0,3660.34,"R$ 3.660,34",0.0035564991432391,8.615483834522756,2.4224619457313037,67.16399287920046,46.019510808987455,34.507592843958
kv-sem-surpresas-v2,120232012374850197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120232012374850197_120232012374850197_facebook_9.jpeg,,18/06/2025,20/08/2025,424836,2388.0,3649.27,"R$ 3.649,27",0.005620992571251,8.589832311762656,1.5281700167504189,77.66383846973339,71.62652522736201,46.775377922508575
kv-muita-internet,120245593613920197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120245593613920197_120245593613920197_facebook_9.jpeg,,10/01/2026,10/02/2026,424829,5104.0,3643.05,"R$ 3.643,05",0.012014245731812,8.575332663259806,0.7137637147335424,70.49077672903323,76.21013827426354,9.455789430710016
facebook,120215503902080197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215503902080197_120215503902080197_facebook_9.jpeg,,02/09/2024,13/09/2024,424269,1822.0,3642.81,"R$ 3.642,81",0.0042944452693927,8.586085714487742,1.9993468715697036,86.14651335908306,66.14470736393798,7.892614278328236
,120212689236670348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120212689236670348_120212689236670348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120212689236670348_120212689236670348_facebook_9.mp4,27/04/2024,29/04/2024,424206,666.0,3637.07,"R$ 3.637,07",0.0015699919378792,8.57382969594961,5.461066066066066,26.104499104971673,50.519715774644325,33.66917264601412
globoplay-700mb,120242706196140409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120242706196140409_120242706196140409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120242706196140409_120242706196140409_facebook_9.mp4,01/02/2026,04/02/2026,423692,218.0,3634.64,"R$ 3.634,64",0.0005145247019061,8.57849569970639,16.672660550458716,76.0810904750257,81.74868647351686,11.02453382610427
,120212936391860348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120212936391860348_120212936391860348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120212936391860348_120212936391860348_facebook_9.mp4,03/05/2024,06/05/2024,422411,3.0,3631.51,"R$ 3.631,51",7.1020877770702e-06,8.597100927769402,1210.503333333333,41.9865156029866,63.84290845288289,22.610273402141637
facebook,120208752902790197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208752902790197_120208752902790197_facebook_9.jpeg,,19/02/2024,03/04/2024,420083,1852.0,3631.27,"R$ 3.631,27",0.0044086525758004,8.644172699204681,1.9607289416846652,73.94357441644773,68.45077199140805,8.928952459882765
pix,120232828335120370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120232828335120370_120232828335120370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120232828335120370_120232828335120370_facebook_9.mp4,01/07/2025,31/07/2025,419864,1901.0,3629.47,"R$ 3.629,47",0.0045276565745098,8.644394375321532,1.909242503945292,71.87331200808981,48.824268891629366,45.17376044068905
whatsapp,120220329892760370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120220329892760370_120220329892760370_facebook_9.jpeg,,01/02/2025,18/02/2025,419593,3793.0,3627.33,"R$ 3.627,33",0.0090397122926264,8.644877297762354,0.9563221724228842,76.75826823533116,80.63623096729903,12.429079317495797
conteudo,120228173639200409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120228173639200409_120228173639200409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120228173639200409_120228173639200409_facebook_9.mp4,16/05/2025,01/07/2025,418893,3549.0,3627.11,"R$ 3.627,11",0.0084723306429088,8.658798308876014,1.0220090166244014,76.60616938033749,64.45139069386674,34.44577337279564
ampla,120207011967730670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120207011967730670_120207011967730670_facebook_9.jpeg,,06/03/2024,01/04/2024,418795,5082.0,3626.51,"R$ 3.626,51",0.0121348153631251,8.659391826549983,0.713598976780795,88.50657027443565,66.08735907885716,31.999116764313428
pais-chip-gratis,120234880621630197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120234880621630197_120234880621630197_facebook_9.jpeg,,25/07/2025,02/08/2025,418378,2638.0,3621.8,"R$ 3.621,80",0.006305302860093,8.656764935058728,1.3729340409401063,67.84778006093347,67.84713984590557,8.461168792173668
correspondente-iza-ivete-azul,120224626679210348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/557249762645654_120224626679210348_120224626679210348_facebook_9.jpeg,,13/04/2025,14/04/2025,418251,1915.0,3619.5,"R$ 3.619,50",0.0045785903679847,8.653894431812477,1.8900783289817231,79.30027868308855,87.3427272458675,14.141356654925795
facebook,120212328833610197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120212328833610197_120212328833610197_facebook_9.jpeg,,30/04/2024,04/06/2024,417749,1147.0,3616.85,"R$ 3.616,85",0.0027456678531845,8.657950108797387,3.1533129904097645,60.92325225752293,38.312521260876714,31.360812165167072
maes-5g,120228070926920197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120228070926920197_120228070926920197_facebook_9.jpeg,,30/04/2025,16/05/2025,417313,2849.0,3615.48,"R$ 3.615,48",0.0068270099421776,8.663712848629206,1.269034749034749,87.34355858688868,77.53707320915308,8.159037064523966
modem,120229210806090409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120229210806090409_120229210806090409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120229210806090409_120229210806090409_facebook_9.mp4,30/05/2025,30/06/2025,415327,238.0,3611.41,"R$ 3.611,41",0.0005730424460726,8.695341261223083,15.173991596638654,79.81397950702681,74.14811073317114,45.176823148003486
kv-whats-v2,120232012420350197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120232012420350197_120232012420350197_facebook_9.jpeg,,18/06/2025,21/08/2025,414544,2452.0,3607.54,"R$ 3.607,54",0.0059149330348527,8.702429657647922,1.47126427406199,77.66383846973339,71.62652522736201,46.775377922508575
ampla,120208446641800670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120208446641800670_120208446641800670_facebook_9.jpeg,,11/04/2024,10/06/2024,413273,4466.0,3604.17,"R$ 3.604,17",0.0108064160978336,8.721039119419851,0.8070241827138379,77.94652940862046,68.52706229420903,9.1442696868683
sem-surpresas,120231928102800197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120231928102800197_120231928102800197_facebook_9.jpeg,,16/06/2025,20/09/2025,413263,2784.0,3603.23,"R$ 3.603,23",0.0067366301846523,8.718975567616747,1.2942636494252873,81.50447638070604,80.351832979432,8.614121907104177
maes-conexao-wpp,120226986041080197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226986041080197_120226986041080197_facebook_9.jpeg,,16/04/2025,17/05/2025,412792,1484.0,3599.91,"R$ 3.599,91",0.0035950309114517,8.720881218628268,2.4258153638814015,85.34284317707952,86.89715828519834,7.8952796734883535
type-robo-bbb|conteudo|700mb-globoplay|contrate-agora,120241897567620409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120241897567620409_120241897567620409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120241897567620409_120241897567620409_facebook_9.mp4,08/01/2026,10/02/2026,412654,16824.0,3598.93,"R$ 3.598,93",0.0407702336582221,8.721422790037174,0.2139164289110794,71.33901240753703,69.80882593601785,14.232411915704274
movers,120228475300660409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120228475300660409_120228475300660409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120228475300660409_120228475300660409_facebook_9.mp4,20/05/2025,05/07/2025,412262,3638.0,3595.44,"R$ 3.595,44",0.0088244854000611,8.721250078833362,0.988301264431006,79.00684418984821,62.91672455088183,67.45191857138894
facebook,120213574882860197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120213574882860197_120213574882860197_facebook_9.jpeg,,04/06/2024,24/07/2024,411719,1321.0,3593.45,"R$ 3.593,45",0.0032084990005319,8.727918798986687,2.720249810749432,67.16399287920046,46.019510808987455,34.507592843958
yellowstone|assinatura|paramount|contratar-agora,120221566458410409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120221566458410409_120221566458410409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120221566458410409_120221566458410409_facebook_9.mp4,18/03/2025,17/04/2025,410820,3884.0,3588.77,"R$ 3.588,77",0.0094542622072927,8.735626308358892,0.9239881565396498,72.99402594389628,62.37656567948434,32.01473544578032
,120214149315860348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/557249762645654_120214149315860348_120214149315860348_facebook_9.jpeg,,29/05/2024,10/06/2024,410464,2764.0,3588.5,"R$ 3.588,50",0.0067338426756061,8.742545022218756,1.2982995658465992,89.49957065646514,96.6535061919392,8.208131747592518
lookalike,120204019776220670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120204019776220670_120204019776220670_facebook_9.jpeg,,19/12/2023,12/02/2024,410086,2956.0,3585.51,"R$ 3.585,51",0.0072082441244031,8.74331237837917,1.2129600811907983,75.68648557832566,73.9407402805998,11.50893250510052
kv-chip-gratis,120229317058000197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120229317058000197_120229317058000197_facebook_9.jpeg,,16/05/2025,09/07/2025,409516,1749.0,3584.73,"R$ 3.584,73",0.0042708953984703,8.753577393801464,2.0495883361921097,70.61141088921137,79.79686680235066,13.188795045265822
ligacoes-ilimitadas,120233495753590197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120233495753590197_120233495753590197_facebook_9.jpeg,,07/07/2025,06/08/2025,409484,2121.0,3581.95,"R$ 3.581,95",0.00517968956052,8.747472428715163,1.6888024516737388,71.84170763126552,88.04625314643211,9.853971752525382
all-type|conteudo|paramount-1gb|contrate-agora,120227585297350409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120227585297350409_120227585297350409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120227585297350409_120227585297350409_facebook_9.mp4,07/05/2025,22/01/2026,409308,3254.0,3580.35,"R$ 3.580,35",0.0079500034204071,8.747324752997743,1.1002919483712357,72.98205831016422,47.367060115716754,19.875515922229052
luma-casa-do-dragao,120231656067510197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120231656067510197_120231656067510197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120231656067510197_120231656067510197_facebook_9.mp4,01/07/2025,31/07/2025,409292,5371.0,3577.43,"R$ 3.577,43",0.0131226605943922,8.740532431613616,0.6660640476633773,54.11006929509195,47.29287573879639,48.5646031747346
hero,120233415509560409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120233415509560409_120233415509560409_facebook_9.jpeg,,01/08/2025,05/08/2025,408758,392.0,3572.58,"R$ 3.572,58",0.0009590026372572,8.740085820950293,9.11372448979592,70.77017573577191,87.00468568303552,27.711556006404003
gamers,120217777933140409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217777933140409_120217777933140409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217777933140409_120217777933140409_facebook_9.mp4,17/01/2025,31/03/2025,408589,892.0,3572.14,"R$ 3.572,14",0.0021831228936657,8.74262400603051,4.004641255605381,72.18630963988582,71.57905860720497,18.99615665995204
premium-kv6,120222998729660197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120222998729660197_120222998729660197_facebook_9.jpeg,,18/03/2025,17/04/2025,408558,827.0,3568.36,"R$ 3.568,36",0.0020241924035265,8.734035314447398,4.314824667472793,69.18676645849382,74.4530130766532,15.479942042722053
kv-muita-internet,120245594414720197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120245594414720197_120245594414720197_facebook_9.jpeg,,09/01/2026,10/02/2026,403366,2672.0,3559.38,"R$ 3.559,38",0.0066242568783685,8.824194404089587,1.3321032934131738,70.49077672903323,76.21013827426354,9.455789430710016
hero,120236144067840409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120236144067840409_120236144067840409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120236144067840409_120236144067840409_facebook_9.mp4,01/10/2025,11/12/2025,401820,140.0,3556.89,"R$ 3.556,89",0.0003484147130555,8.85194863371659,25.406357142857143,75.38586367652188,70.34300281920986,52.298697039618816
facebook,120213943527210197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120213943527210197_120213943527210197_facebook_9.jpeg,,21/06/2024,05/07/2024,400789,1237.0,3554.54,"R$ 3.554,54",0.0030864120522269,8.868856181182617,2.873516572352466,73.09334304699628,42.77018922153032,58.84423228770556
flash-sales-kv1,120220108830980197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120220108830980197_120220108830980197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120220108830980197_120220108830980197_facebook_9.mp4,08/02/2025,19/02/2025,400716,7200.0,3536.67,"R$ 3.536,67",0.0179678375707483,8.825876680741473,0.4912041666666666,73.2626424930771,60.96934620037672,14.911783673950504
kv-hero,120227078192240197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120227078192240197_120227078192240197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120227078192240197_120227078192240197_facebook_9.mp4,17/04/2025,30/04/2025,400715,25596.0,3526.8,"R$ 3.526,80",0.0638758219682317,8.80126773392561,0.1377871542428504,74.82348260535167,57.977548412879976,17.442990597260142
ferrugem-palco,120224015766430348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120224015766430348_120224015766430348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120224015766430348_120224015766430348_facebook_9.mp4,04/04/2025,08/04/2025,400401,620.0,3523.22,"R$ 3.523,22",0.0015484476811995,8.79922877315491,5.682612903225806,36.18883004208952,56.69565787661288,20.050094940753432
mion-mostrando|ultrarrapido|contrate-facil|contratar-rapido,120210988136950409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120210988136950409_120210988136950409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120210988136950409_120210988136950409_facebook_9.mp4,08/05/2024,13/03/2025,400344,1168.0,3521.49,"R$ 3.521,49",0.0029174909577763,8.796160302140159,3.014974315068493,64.52834724912766,68.9207393609387,13.510871121724962
semana-do-cliente,120231806881840379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120231806881840379_120231806881840379_facebook_9.jpeg,,10/09/2025,23/09/2025,400153,4515.0,3509.73,"R$ 3.509,73",0.0112831841820503,8.770970103935245,0.7773488372093024,80.48585714714935,82.1575194453829,13.0230840594594
pinguim|assinatura|max|contrate-agora,120217774582400409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217774582400409_120217774582400409_facebook_9.jpeg,,21/01/2025,17/03/2025,400143,1350.0,3509.03,"R$ 3.509,03",0.0033737938686919,8.769439925226733,2.5992814814814817,91.45428841184408,91.7278543121091,11.04057143119106
lookalike,120206290672070670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120206290672070670_120206290672070670_facebook_9.jpeg,,20/02/2024,19/04/2024,399780,4661.0,3504.7,"R$ 3.504,70",0.011658912401821,8.766571614387912,0.7519201888006866,94.39931457826364,82.50281924696485,9.918965292892
oferta-129,120216648535670409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216648535670409_120216648535670409_facebook_9.jpeg,,03/12/2024,06/01/2025,399612,1764.0,3502.57,"R$ 3.502,57",0.0044142818533977,8.764926979169795,1.9855839002267577,78.90791437097796,79.88154715866087,13.481453582548353
oferta,120220329892690370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120220329892690370_120220329892690370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120220329892690370_120220329892690370_facebook_9.mp4,01/02/2025,28/02/2025,399412,3649.0,3500.31,"R$ 3.500,31",0.0091359298168307,8.763657576637657,0.959251849821869,65.51092915931369,72.86401574208394,12.577026122738063
300-200,120207338302960409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120207338302960409_120207338302960409_facebook_9.jpeg,,07/02/2024,05/06/2024,399042,941.0,3499.49,"R$ 3.499,49",0.0023581477638945,8.769728499756917,3.718905419766206,86.25709015139459,82.0069451036047,15.948332786705466
conteudo,120221337508650409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120221337508650409_120221337508650409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120221337508650409_120221337508650409_facebook_9.mp4,14/03/2025,03/04/2025,398831,5399.0,3495.7,"R$ 3.495,70",0.0135370620638816,8.764865318894469,0.6474717540285237,71.88271957094453,57.79497914204426,44.10607527223999
luma-casa-do-dragao,120230489636490197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120230489636490197_120230489636490197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120230489636490197_120230489636490197_facebook_9.mp4,01/06/2025,28/06/2025,398628,8322.0,3495.5,"R$ 3.495,50",0.0208766067611908,8.768827076873677,0.4200312424897861,54.11006929509195,47.29287573879639,48.5646031747346
gamers,120217540556200409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217540556200409_120217540556200409_facebook_9.jpeg,,09/01/2025,17/01/2025,398190,145.0,3493.72,"R$ 3.493,72",0.0003641477686531,8.774002360682086,24.09462068965517,90.56759494285144,88.4843380361055,18.307115660885188
meta,23853532089380408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853532089380408_23853532089380408_facebook_9.jpeg,,24/01/2023,24/05/2023,397753,3132.0,3493.3,"R$ 3.493,30",0.007874233506724,8.782586177854096,1.115357598978289,60.09657885756871,96.16741022266258,8.272825473729316
all-type|conteudo|paramount-600mb|contrate-agora,120229223049860409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120229223049860409_120229223049860409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120229223049860409_120229223049860409_facebook_9.mp4,30/05/2025,12/12/2025,397611,3707.0,3493.03,"R$ 3.493,03",0.0093231827087278,8.785043673339018,0.9422794712705692,72.42215895430189,46.77761766981534,17.990029769854736
